timestamps,ax,ay,az
1525745832169132.0,2.9005718310680974e-05,-5.4989392459525454e-05,-6.0154216889668864e-05
1525745832174385.0,2.786053953181159e-05,-5.39053631602278e-05,-6.0822717529880863e-05
1525745832179774.0,2.669065364393657e-05,-5.2725913780972094e-05,-6.140419829043307e-05
1525745832185148.0,2.5538342590362046e-05,-5.1496562279016766e-05,-6.189450507984691e-05
1525745832190979.0,2.4299978091669166e-05,-5.009138359142872e-05,-6.231097840056398e-05
1525745832196381.0,2.3171006302990934e-05,-4.8733568720146696e-05,-6.260025996797053e-05
1525745832202008.0,2.2012536470961887e-05,-4.7257818933330035e-05,-6.279684543898518e-05
1525745832207375.0,2.0928832907771714e-05,-4.579824666638373e-05,-6.289155004123785e-05
1525745832213170.0,1.9781177925322644e-05,-4.416236893853339e-05,-6.288715682056422e-05
1525745832218527.0,1.8745530111753252e-05,-4.260116151074229e-05,-6.279173191475091e-05
1525745832223897.0,1.77319044410247e-05,-4.098870458881075e-05,-6.260673411188058e-05
1525745832229249.0,1.6746518968093778e-05,-3.933378216405787e-05,-6.233067973526175e-05
1525745832235004.0,1.5719328119863534e-05,-3.75109203983539e-05,-6.194584868432016e-05
1525745832240399.0,1.4785161073435732e-05,-3.575587390799247e-05,-6.149158593735271e-05
1525745832245795.0,1.3882662461118747e-05,-3.3965219623995576e-05,-6.0960955458695797e-05
1525745832251468.0,1.2966716390081479e-05,-3.2040796949912514e-05,-6.031194480449919e-05
1525745832256819.0,1.2136737624045986e-05,-3.0194040156754674e-05,-5.9626284952282786e-05
1525745832262214.0,1.1332226478845351e-05,-2.8298942789530943e-05,-5.88561570542203e-05
1525745832267675.0,1.055367962428009e-05,-2.6354426330585637e-05,-5.800897513540547e-05
1525745832272997.0,9.827933207746499e-06,-2.4431304021086945e-05,-5.7109238748004255e-05
1525745832278384.2,9.129418510442115e-06,-2.246488912991395e-05,-5.61399458842986e-05
1525745832283767.0,8.46569228266757e-06,-2.047703353453161e-05,-5.5101135791046925e-05
1525745832289465.0,7.803594056103525e-06,-1.835676198864243e-05,-5.394357076459345e-05
1525745832295097.0,7.18773791750662e-06,-1.6243242769564475e-05,-5.27312081528224e-05
1525745832301129.0,6.572369972334282e-06,-1.3966765182097763e-05,-5.136995511773519e-05
1525745832306453.0,6.066692216790446e-06,-1.1949719440810588e-05,-5.011969759595631e-05
1525745832311788.0,5.594768616346899e-06,-9.922844801339328e-06,-4.88189721059167e-05
1525745832317146.0,5.156249088781732e-06,-7.885392166579641e-06,-4.74725097693272e-05
1525745832322561.0,4.7485163333155005e-06,-5.8266471067028135e-06,-4.60706827354158e-05
1525745832327987.0,4.375847315598469e-06,-3.7676417420037665e-06,-4.4633793399044025e-05
1525745832333493.0,4.032903057657551e-06,-1.684272951855058e-06,-4.313477505093528e-05
1525745832339132.0,3.7193109589726825e-06,4.3905045470670903e-07,-4.15749393820495e-05
1525745832344627.0,3.448129862384111e-06,2.495388372744261e-06,-4.002185768736288e-05
1525745832350208.0,3.2081786026700655e-06,4.568317030830272e-06,-3.8427463988966155e-05
1525745832355531.0,3.010486332244188e-06,6.527222003241659e-06,-3.6882538218405435e-05
1525745832361029.0,2.838858776341216e-06,8.529832756932713e-06,-3.527454818238382e-05
1525745832366410.0,2.7016115550868727e-06,1.0466511067884213e-05,-3.368888471053795e-05
1525745832371782.0,2.59394469338683e-06,1.2374747506085171e-05,-3.2098263519523216e-05
1525745832377411.0,2.511267974162055e-06,1.4344361547926616e-05,-3.0425471519675844e-05
1525745832382891.0,2.459968495150322e-06,1.6230161109320853e-05,-2.879612375700443e-05
1525745832388219.0,2.436737409578988e-06,1.803177649225143e-05,-2.721462716433432e-05
1525745832393630.0,2.438478686129673e-06,1.9824330999260155e-05,-2.561018984078239e-05
1525745832398970.0,2.4649219574701527e-06,2.155895795125618e-05,-2.4037632410933233e-05
1525745832404299.0,2.514223514159124e-06,2.3249295990023995e-05,-2.2476378017635958e-05
1525745832409639.0,2.5861121728928284e-06,2.490499024604139e-05,-2.092747602173319e-05
1525745832414970.0,2.6789036818240335e-06,2.6513734785841877e-05,-1.9395694486307055e-05
1525745832420338.0,2.7930652411665428e-06,2.809198739123735e-05,-1.7874162466317874e-05
1525745832425701.0,2.9262980734246455e-06,2.9619466522984352e-05,-1.6373535870440968e-05
1525745832431041.0,3.077706193246987e-06,3.109690913211186e-05,-1.4905331066213805e-05
1525745832437897.0,3.2972783521861876e-06,3.2916133958401807e-05,-1.3057137784945715e-05
1525745832443271.0,3.488250551153463e-06,3.4287297506334874e-05,-1.164276906541746e-05
1525745832448611.0,3.6931321656892328e-06,3.559697822643222e-05,-1.0268035817569085e-05
1525745832453988.0,3.913588456009149e-06,3.686043213453478e-05,-8.916631213928091e-06
1525745832459418.0,4.150182917132462e-06,3.8083624708868566e-05,-7.5883101426727055e-06
1525745832464832.0,4.398496203263859e-06,3.924405673212888e-05,-6.3008467510118785e-06
1525745832470162.0,4.6546431358134716e-06,4.033270016173252e-05,-5.07162459319986e-06
1525745832475515.0,4.922215641972392e-06,4.136748650636863e-05,-3.876154909293017e-06
1525745832480868.0,5.199937159910088e-06,4.234888462322803e-05,-2.721512203475686e-06
1525745832486216.0,5.4853492770944846e-06,4.3264936300441704e-05,-1.6089989028257163e-06
1525745832492062.0,5.807294395663118e-06,4.42048339371714e-05,-4.4260202634687815e-07
1525745832497456.2,6.110735534014199e-06,4.500435639097759e-05,5.886832473598342e-07
1525745832502853.0,6.421373233203043e-06,4.575105907378642e-05,1.5760267887996156e-06
1525745832508182.0,6.73219036312919e-06,4.64208502268411e-05,2.5061428470030346e-06
1525745832513592.0,7.052611821203353e-06,4.7044543748335236e-05,3.4053083649835587e-06
1525745832518949.0,7.373108240896276e-06,4.760125867893318e-05,4.250648575569812e-06
1525745832524460.0,7.705522543944897e-06,4.811341218322977e-05,5.074039506661801e-06
1525745832530067.0,8.045115824739973e-06,4.856861153205018e-05,5.863407355310313e-06
1525745832535381.0,8.367875228059792e-06,4.894171561941062e-05,6.566684689984298e-06
1525745832540921.0,8.704192845694829e-06,4.927050683482824e-05,7.254455449332417e-06
1525745832546317.0,9.029588196372101e-06,4.952575073262949e-05,7.878979386614934e-06
1525745832551733.0,9.35504477809722e-06,4.972903275204444e-05,8.463309725462967e-06
1525745832557231.0,9.681193404163877e-06,4.987055263079602e-05,9.011833296907128e-06
1525745832562583.0,9.995575923864361e-06,4.995624342983907e-05,9.50510699763585e-06
1525745832568610.0,1.034274092816211e-05,4.998202178482268e-05,1.0011987635314707e-05
1525745832574075.0,1.0651732282049367e-05,4.994881746933749e-05,1.042925457881078e-05
1525745832579525.0,1.0952133826347573e-05,4.985727917599107e-05,1.0805405064632846e-05
1525745832585273.0,1.1260819006577163e-05,4.9704717406092144e-05,1.1161542753220958e-05
1525745832590705.0,1.1542645967610281e-05,4.9503169448616587e-05,1.1459622665472243e-05
1525745832596318.0,1.1824020859344524e-05,4.924319361758363e-05,1.1731185053164051e-05
1525745832601875.0,1.2091124859368514e-05,4.893245784946341e-05,1.1964225036923562e-05
1525745832607598.0,1.2352140285546546e-05,4.855405052572132e-05,1.2167490670121044e-05
1525745832612969.0,1.2585449008809858e-05,4.8155271342940815e-05,1.2327816941402436e-05
1525745832618291.0,1.2801943858371306e-05,4.770933402715161e-05,1.2456468084883351e-05
1525745832623619.0,1.3005959721720081e-05,4.722382554297231e-05,1.255916478019066e-05
1525745832629229.0,1.3203552171695239e-05,4.6662331722432056e-05,1.2638037777464816e-05
1525745832634591.0,1.3377214072888486e-05,4.608651840927716e-05,1.2688859051596501e-05
1525745832639974.0,1.3533726242901677e-05,4.546411543642442e-05,1.2715164302321185e-05
1525745832645819.0,1.3684802099548964e-05,4.474738731747545e-05,1.2719419327089453e-05
1525745832651264.0,1.3804876844220664e-05,4.403571221578075e-05,1.2700147656410375e-05
1525745832656776.0,1.3907677815902533e-05,4.328126524882599e-05,1.2661463351263304e-05
1525745832662203.0,1.398716108777083e-05,4.2498416015200694e-05,1.2603593622825657e-05
1525745832667548.0,1.4046448717753657e-05,4.1698566261308744e-05,1.253126385558636e-05
1525745832672892.0,1.408339308500952e-05,4.086317015336086e-05,1.244247780105894e-05
1525745832678259.0,1.409895005261366e-05,3.999451884868886e-05,1.2339420727389664e-05
1525745832683667.0,1.409232171356197e-05,3.9091097841269594e-05,1.22229086576961e-05
1525745832689017.0,1.4062477267930552e-05,3.816911097217977e-05,1.2095757473888013e-05
1525745832694360.0,1.4009189592765359e-05,3.722271803601681e-05,1.1958433698378615e-05
1525745832699655.0,1.3932490651982136e-05,3.626087807460089e-05,1.1813242796164318e-05
1525745832705124.0,1.3828817049965219e-05,3.52458268872523e-05,1.1655589358582263e-05
1525745832710553.0,1.3697997474286594e-05,3.421134206071411e-05,1.1490266856161622e-05
1525745832715880.0,1.3545692008744935e-05,3.3180885328561436e-05,1.132362787343955e-05
1525745832721806.0,1.3344431220173182e-05,3.2009177724963e-05,1.1131198540884771e-05
1525745832727176.0,1.3135037356784889e-05,3.093327125437958e-05,1.0954104813263748e-05
1525745832732680.0,1.2890385862430192e-05,2.9810479567973583e-05,1.0768238634939504e-05
1525745832738051.0,1.2624641289017738e-05,2.8703585116153343e-05,1.0586050513477348e-05
1525745832743423.0,1.2330036013739089e-05,2.7582727861041486e-05,1.0402473451861105e-05
1525745832748755.0,1.2010183333771003e-05,2.646134694219931e-05,1.0221058431487704e-05
1525745832754177.0,1.1654811405580503e-05,2.530961627198378e-05,1.003684773214103e-05
1525745832759482.0,1.127930687339986e-05,2.4177298653812874e-05,9.85941547918137e-06
1525745832764937.0,1.0862282540810474e-05,2.300479653774587e-05,9.6791609742009e-06
1525745832770258.0,1.0425761834964379e-05,2.185602507695779e-05,9.506876233561068e-06
1525745832775820.0,9.938340280384798e-06,2.0652932448923797e-05,9.332174202462048e-06
1525745832781306.0,9.425215409877063e-06,1.946320782125789e-05,9.165096361976911e-06
1525745832786665.0,8.893657926433533e-06,1.8301295947848642e-05,9.008581251082553e-06
1525745832792064.0,8.326864018062295e-06,1.7130936644740298e-05,8.857751659957523e-06
1525745832797468.0,7.729064181387716e-06,1.5963262911966116e-05,8.715644240995709e-06
1525745832802825.0,7.1043970260038406e-06,1.480674641413655e-05,8.582134830233861e-06
1525745832808245.0,6.441815124451957e-06,1.3643952911627389e-05,8.458237122758331e-06
1525745832813698.0,5.742161843922367e-06,1.24781030380415e-05,8.342894430274798e-06
1525745832819127.0,5.01479823881093e-06,1.1326927539028314e-05,8.2408905319279e-06
1525745832824436.0,4.272216408133927e-06,1.020802990184272e-05,8.151844618812399e-06
1525745832829809.0,3.4908035813542244e-06,9.086441946472325e-06,8.075298394965122e-06
1525745832835231.0,2.6713562066242257e-06,7.965282668392493e-06,8.011532146457257e-06
1525745832840623.0,1.8262663875875532e-06,6.863003907543801e-06,7.963216829769888e-06
1525745832846250.0,9.125064362657132e-07,5.7263889622111335e-06,7.92871341004121e-06
1525745832851605.0,1.3250988936518246e-08,4.659780057609085e-06,7.912966225223708e-06
1525745832856944.2,-9.115900569223933e-07,3.611329579782558e-06,7.913881933984835e-06
1525745832862287.0,-1.8644077430926609e-06,2.5783189331545974e-06,7.932059417899921e-06
1525745832867617.0,-2.8417384277568976e-06,1.565111682821425e-06,7.96919093184355e-06
1525745832872975.0,-3.850014391489064e-06,5.647541920689654e-07,8.025434339292995e-06
1525745832878378.0,-4.89242642349392e-06,-4.2448535891926247e-07,8.103101937333024e-06
1525745832883740.0,-5.95092764003728e-06,-1.3859500261734422e-06,8.201093358613475e-06
1525745832889180.0,-7.049029229505302e-06,-2.339983862183577e-06,8.323860503418796e-06
1525745832894609.0,-8.166168031036472e-06,-3.2691970503854987e-06,8.468569588296665e-06
1525745832899973.0,-9.291801464739249e-06,-4.164857285542854e-06,8.636762735439996e-06
1525745832905355.0,-1.0439005292706768e-05,-5.038647145182148e-06,8.829125166382055e-06
1525745832910678.0,-1.1592577570279977e-05,-5.879332079008788e-06,9.04598070256344e-06
1525745832916078.0,-1.2777010341395576e-05,-6.705940309312559e-06,9.290955824914284e-06
1525745832921431.0,-1.3966456977165506e-05,-7.49986131186528e-06,9.561745224167005e-06
1525745832926741.0,-1.5157835405669654e-05,-8.260670624258281e-06,9.857268860050497e-06
1525745832932082.0,-1.63674456153922e-05,-8.999237952132322e-06,1.0183341601118473e-05
1525745832937433.0,-1.7586541020069623e-05,-9.710424037319985e-06,1.0538365885269175e-05
1525745832942775.0,-1.881156918898024e-05,-1.0392534582106258e-05,1.0923514027978396e-05
1525745832948357.0,-2.0094983415491846e-05,-1.10730895094548e-05,1.1357845126846648e-05
1525745832953701.0,-2.132527644326365e-05,-1.1693605981784644e-05,1.1805150932733318e-05
1525745832959041.0,-2.255566374393302e-05,-1.2283596736049979e-05,1.2284458744751475e-05
1525745832964395.0,-2.3785727851609374e-05,-1.2843089518842821e-05,1.2796796470938633e-05
1525745832969725.0,-2.5006146726039404e-05,-1.3368576552335427e-05,1.3339826415846048e-05
1525745832975080.0,-2.6224518832115906e-05,-1.3863587778954822e-05,1.3918395205202505e-05
1525745832980454.0,-2.7439743811205353e-05,-1.4327815927542846e-05,1.4534516513626278e-05
1525745832986370.0,-2.875811998446286e-05,-1.4796575729896976e-05,1.5250073950485802e-05
1525745832992200.0,-3.004345567969771e-05,-1.5219418584226375e-05,1.5998458158696045e-05
1525745832997663.0,-3.1224805466675696e-05,-1.5576275672989456e-05,1.6734143556786876e-05
1525745833003101.0,-3.238402916037259e-05,-1.589699521487345e-05,1.750436686842981e-05
1525745833008501.0,-3.3506711883351286e-05,-1.6176345194274578e-05,1.8301513167747092e-05
1525745833013817.0,-3.459167703093226e-05,-1.6417589526515663e-05,1.9123110587173282e-05
1525745833019759.0,-3.5765067994250245e-05,-1.664077714363503e-05,2.007828632834425e-05
1525745833025149.0,-3.679895608523267e-05,-1.6804976542265455e-05,2.0980858686655044e-05
1525745833030555.0,-3.780224140197954e-05,-1.693143490169227e-05,2.1919806878998168e-05
1525745833036064.0,-3.878670932960835e-05,-1.7020075305184502e-05,2.2910756048840737e-05
1525745833041366.0,-3.969544518210897e-05,-1.7066645702007317e-05,2.3896161329479282e-05
1525745833046704.2,-4.057097314772948e-05,-1.7075714937935352e-05,2.4918859599317305e-05
1525745833052131.0,-4.1419033083372634e-05,-1.704614200139941e-05,2.5989385086184723e-05
1525745833057729.0,-4.224076404544224e-05,-1.6971899280133677e-05,2.7120877553388644e-05
1525745833063016.0,-4.297442791792073e-05,-1.6864378607233455e-05,2.8220007775860184e-05
1525745833068431.8,-4.3671441421093785e-05,-1.671289235368811e-05,2.936804099783734e-05
1525745833073746.0,-4.4309400061077425e-05,-1.6527181809696228e-05,3.052124407996387e-05
1525745833079111.0,-4.489673237201432e-05,-1.6299297808682995e-05,3.170436963786661e-05
1525745833084609.0,-4.544634249120504e-05,-1.602693824432643e-05,3.2940567844011524e-05
1525745833089994.0,-4.592346901471237e-05,-1.5719352740428084e-05,3.416653157263264e-05
1525745833095332.0,-4.63440784068989e-05,-1.5377983787888324e-05,3.540078305767785e-05
1525745833100677.0,-4.6701532805492237e-05,-1.4996714121628986e-05,3.6645586735471554e-05
1525745833106267.0,-4.701700046791637e-05,-1.4559738404096344e-05,3.7963259379332075e-05
1525745833111867.0,-4.726145288297049e-05,-1.4080117979485416e-05,3.928787881619366e-05
1525745833117188.0,-4.743193729461766e-05,-1.3588094445475948e-05,4.055186128850837e-05
1525745833122621.0,-4.754348124688087e-05,-1.3049798019323577e-05,4.184589099222328e-05
1525745833128278.0,-4.7588222891851805e-05,-1.2450511167863457e-05,4.3190831190924775e-05
1525745833133678.0,-4.756553639987409e-05,-1.1843477226945896e-05,4.447107537167914e-05
1525745833139153.0,-4.747395815429466e-05,-1.1193137478309133e-05,4.576003150899571e-05
1525745833144502.0,-4.7323406469062524e-05,-1.0526281191046637e-05,4.701259664369644e-05
1525745833149941.0,-4.709467215721448e-05,-9.814049502140886e-06,4.826328956114961e-05
1525745833155332.0,-4.6808114640240134e-05,-9.078557264181877e-06,4.949222023701144e-05
1525745833160683.0,-4.645029772324608e-05,-8.317758487596172e-06,5.068251802313199e-05
1525745833166037.0,-4.6033441918592186e-05,-7.529683589262999e-06,5.18557539850469e-05
1525745833171427.0,-4.5541561791558115e-05,-6.708166466744235e-06,5.3000987388580905e-05
1525745833176762.0,-4.499401459506924e-05,-5.870059251730572e-06,5.410744022499511e-05
1525745833182211.0,-4.4365619453637114e-05,-4.988679471766925e-06,5.519752854829042e-05
1525745833187701.0,-4.366815655030355e-05,-4.076833084260504e-06,5.6258301209017244e-05
1525745833193178.0,-4.2902416653500205e-05,-3.144074190329434e-06,5.726747527765956e-05
1525745833198531.0,-4.209383990094065e-05,-2.212166506110061e-06,5.821142212031559e-05
1525745833203854.0,-4.122590897441697e-05,-1.266609772269115e-06,5.909749321791051e-05
1525745833209474.0,-4.024302416214587e-05,-2.4962982547811605e-07,5.99744237430281e-05
1525745833214968.0,-3.9220942912395983e-05,7.614632068131973e-07,6.077549058322748e-05
1525745833220403.0,-3.81463229071648e-05,1.7764787844326322e-06,6.1501938466533e-05
1525745833225733.0,-3.703713683738225e-05,2.7847787344389885e-06,6.215499911168781e-05
1525745833231151.0,-3.5850840241084945e-05,3.82102152373798e-06,6.274898071285644e-05
1525745833236557.0,-3.461474384314984e-05,4.865256267501985e-06,6.327752711928133e-05
